epoch_ms,watts,minion_mhz,minion_mv
1790194371840,24.34,600.0,523.0
1790194371973,24.28,600.0,523.0
1790194372106,24.28,600.0,523.0
1790194372241,24.31,600.0,523.0
1790194372373,24.31,600.0,523.0
1790194372515,24.25,600.0,523.0
1790194372655,24.34,600.0,523.0
1790194372782,24.34,600.0,523.0
1790194372922,24.34,600.0,523.0
1790194373047,24.34,600.0,523.0
1790194373188,24.31,600.0,523.0
1790194373320,24.34,600.0,523.0
1790194373451,24.34,600.0,523.0
1790194373578,24.25,600.0,523.0
1790194373718,24.25,600.0,523.0
1790194373858,24.25,600.0,523.0
1790194373990,24.38,600.0,523.0
1790194374121,24.38,600.0,523.0
1790194374238,24.31,600.0,523.0
1790194374363,24.31,600.0,523.0
1790194374490,24.28,600.0,523.0
1790194374632,24.28,600.0,523.0
1790194374772,24.28,600.0,523.0
1790194374912,24.28,600.0,523.0
1790194375022,24.53,600.0,523.0
1790194375155,24.38,600.0,523.0
1790194375287,24.38,600.0,523.0
1790194375426,24.38,600.0,523.0
1790194375547,24.38,600.0,523.0
1790194375683,24.31,600.0,523.0
1790194375809,24.31,600.0,523.0
1790194375940,24.28,600.0,523.0
1790194376078,24.35,600.0,523.0
1790194376205,24.35,600.0,523.0
1790194376342,24.29,600.0,523.0
1790194376474,24.29,600.0,523.0
1790194376605,24.31,600.0,523.0
1790194376744,24.39,600.0,523.0
1790194376885,24.39,600.0,523.0
1790194377017,24.31,600.0,523.0
1790194377149,24.31,600.0,523.0
1790194377272,24.0,600.0,523.0
1790194377404,24.0,600.0,523.0
1790194377543,24.29,600.0,523.0
1790194377683,24.25,600.0,523.0
1790194377824,24.25,600.0,523.0
1790194377933,24.28,600.0,523.0
1790194378029,24.28,600.0,522.0
1790194378126,27.13,600.0,522.0
1790194378222,27.13,600.0,522.0
1790194378318,27.13,600.0,522.0
1790194378413,27.09,600.0,522.0
1790194378510,27.09,600.0,522.0
1790194378605,27.09,600.0,522.0
1790194378701,27.09,600.0,522.0
1790194378797,27.09,600.0,522.0
1790194378893,27.2,600.0,522.0
1790194378989,27.2,600.0,522.0
1790194379084,26.86,600.0,523.0
1790194379180,26.86,600.0,522.0
1790194379277,27.09,600.0,522.0
1790194379373,27.09,600.0,522.0
1790194379469,27.09,600.0,522.0
1790194379564,27.13,600.0,522.0
1790194379661,27.13,600.0,522.0
1790194379756,27.2,600.0,522.0
1790194379851,27.2,600.0,522.0
1790194379948,27.2,600.0,522.0
1790194380044,27.27,600.0,522.0
1790194380140,27.27,600.0,522.0
1790194380235,26.75,600.0,523.0
1790194380332,26.75,600.0,522.0
1790194380428,27.12,600.0,522.0
1790194380524,27.12,600.0,522.0
1790194380620,27.12,600.0,522.0
1790194380716,27.17,600.0,523.0
1790194380812,27.17,600.0,523.0
1790194380906,27.12,600.0,522.0
1790194381002,27.12,600.0,522.0
1790194381098,27.13,600.0,522.0
1790194381195,27.13,600.0,522.0
1790194381290,27.13,600.0,523.0
1790194381386,26.71,600.0,523.0
1790194381482,26.71,600.0,522.0
1790194381578,27.17,600.0,522.0
1790194381673,27.17,600.0,522.0
1790194381769,27.17,600.0,522.0
1790194381865,27.17,600.0,522.0
1790194381962,27.17,600.0,523.0
1790194382057,24.44,600.0,522.0
1790194382153,24.44,600.0,522.0
1790194382249,27.14,600.0,522.0
1790194382345,27.14,600.0,522.0
1790194382441,27.14,600.0,522.0
1790194382536,26.69,600.0,523.0
1790194382632,26.69,600.0,523.0
1790194382743,24.39,600.0,523.0
1790194382875,24.39,600.0,523.0
1790194383015,24.39,600.0,523.0
1790194383156,24.35,600.0,523.0
1790194383297,24.35,600.0,523.0
1790194383437,24.42,600.0,523.0
1790194383568,24.42,600.0,523.0
1790194383697,24.17,600.0,523.0
1790194383828,24.41,600.0,523.0
1790194383960,24.41,600.0,523.0
1790194384101,24.31,600.0,523.0
1790194384214,24.31,600.0,523.0
1790194384354,24.41,600.0,523.0
1790194384495,24.41,600.0,523.0
1790194384628,24.31,600.0,523.0
1790194384768,24.38,600.0,523.0
1790194384907,24.38,600.0,523.0
1790194385020,24.37,600.0,523.0
1790194385119,24.37,600.0,523.0
1790194385243,24.34,600.0,523.0
1790194385383,24.34,600.0,523.0
1790194385515,24.31,600.0,523.0
1790194385639,24.31,600.0,523.0
1790194385765,24.53,600.0,523.0
1790194385906,24.35,600.0,523.0
1790194386044,24.35,600.0,523.0
1790194386184,24.34,600.0,523.0
1790194386316,24.34,600.0,523.0
1790194386454,24.38,600.0,523.0
1790194386594,24.31,600.0,523.0
1790194386708,24.31,600.0,523.0
1790194386804,24.31,600.0,523.0
1790194386901,28.56,600.0,522.0
1790194386997,28.56,600.0,522.0
1790194387093,28.64,600.0,522.0
1790194387189,28.64,600.0,522.0
1790194387286,24.51,600.0,522.0
1790194387382,24.51,600.0,522.0
1790194387477,24.51,600.0,522.0
1790194387573,28.68,600.0,522.0
