epoch_ms,watts,minion_mhz,minion_mv
1790194455578,29.69,600.0,518.0
1790194455708,29.5,600.0,518.0
1790194455840,29.68,600.0,518.0
1790194455976,29.53,600.0,518.0
1790194456113,29.47,600.0,518.0
1790194456244,29.5,600.0,518.0
1790194456376,29.63,600.0,518.0
1790194456512,29.54,600.0,518.0
1790194456645,29.49,600.0,518.0
1790194456780,29.56,600.0,518.0
1790194456923,29.42,600.0,518.0
1790194457063,29.59,600.0,518.0
1790194457205,29.5,600.0,518.0
1790194457335,29.6,600.0,519.0
1790194457468,29.53,600.0,518.0
1790194457589,29.55,600.0,518.0
1790194457697,29.63,600.0,518.0
1790194457836,29.59,600.0,518.0
1790194457974,29.68,600.0,518.0
1790194458109,29.5,600.0,518.0
1790194458246,29.56,600.0,518.0
1790194458389,29.56,600.0,518.0
1790194458525,29.43,600.0,518.0
1790194458651,29.49,600.0,518.0
1790194458787,29.56,600.0,518.0
1790194458920,29.55,600.0,518.0
1790194459059,29.56,600.0,518.0
1790194459193,29.5,600.0,518.0
1790194459336,29.63,600.0,518.0
1790194459466,29.53,600.0,518.0
1790194459601,29.54,600.0,518.0
1790194459733,29.49,600.0,518.0
1790194459866,29.64,600.0,518.0
1790194459997,29.53,600.0,518.0
1790194460137,29.53,600.0,518.0
1790194460269,29.53,600.0,518.0
1790194460411,29.55,600.0,518.0
1790194460554,29.55,600.0,518.0
1790194460673,29.5,600.0,518.0
1790194460813,29.59,600.0,518.0
1790194460956,29.59,600.0,518.0
1790194461094,29.46,600.0,518.0
1790194461238,29.44,600.0,518.0
1790194461360,29.44,600.0,518.0
1790194461492,29.56,600.0,518.0
1790194461631,29.53,600.0,518.0
1790194461730,29.42,600.0,518.0
1790194461828,32.31,600.0,518.0
1790194461926,32.31,600.0,518.0
1790194462023,32.38,600.0,518.0
1790194462120,32.36,600.0,518.0
1790194462218,31.94,600.0,518.0
1790194462315,31.94,600.0,518.0
1790194462412,32.52,600.0,518.0
1790194462510,32.51,600.0,518.0
1790194462606,32.51,600.0,518.0
1790194462704,32.5,600.0,518.0
1790194462801,31.92,600.0,518.0
1790194462898,32.5,600.0,518.0
1790194462996,32.5,600.0,518.0
1790194463093,32.42,600.0,518.0
1790194463189,32.58,600.0,518.0
1790194463286,32.58,600.0,518.0
1790194463383,32.08,600.0,518.0
1790194463481,32.31,600.0,518.0
1790194463578,32.31,600.0,518.0
1790194463675,32.49,600.0,518.0
1790194463773,32.52,600.0,518.0
1790194463870,32.05,600.0,518.0
1790194463967,32.05,600.0,518.0
1790194464063,32.54,600.0,518.0
1790194464161,32.48,600.0,518.0
1790194464258,32.48,600.0,518.0
1790194464354,32.67,600.0,518.0
1790194464452,32.02,600.0,518.0
1790194464549,32.59,600.0,518.0
1790194464646,32.59,600.0,518.0
1790194464744,32.54,600.0,518.0
1790194464841,32.61,600.0,518.0
1790194464938,32.61,600.0,518.0
1790194465034,32.12,600.0,518.0
1790194465132,32.35,600.0,518.0
1790194465227,32.35,600.0,518.0
1790194465324,32.58,600.0,518.0
1790194465422,32.62,600.0,518.0
1790194465519,32.07,600.0,518.0
1790194465617,32.07,600.0,518.0
1790194465714,29.62,600.0,518.0
1790194465810,32.54,600.0,518.0
1790194465907,32.54,600.0,518.0
1790194466002,32.59,600.0,518.0
1790194466100,32.2,600.0,518.0
1790194466196,32.2,600.0,518.0
1790194466293,29.69,600.0,518.0
1790194466408,29.78,600.0,518.0
1790194466541,29.59,600.0,518.0
1790194466674,29.56,600.0,518.0
1790194466814,29.5,600.0,518.0
1790194466940,29.64,600.0,518.0
1790194467081,29.56,600.0,518.0
1790194467212,29.55,600.0,518.0
