epoch_ms,watts,minion_mhz,minion_mv
1790194030957,24.18,600.0,523.0
1790194031090,24.31,600.0,523.0
1790194031170,24.31,600.0,523.0
1790194031249,24.31,600.0,523.0
1790194031329,24.25,600.0,523.0
1790194031454,24.25,600.0,523.0
1790194031534,24.25,600.0,523.0
1790194031613,24.21,600.0,523.0
1790194031693,24.21,600.0,523.0
1790194031826,24.25,600.0,523.0
1790194031906,24.25,600.0,523.0
1790194031985,24.25,600.0,523.0
1790194032057,24.34,600.0,523.0
1790194032197,24.34,600.0,523.0
1790194032277,24.31,600.0,523.0
1790194032357,24.31,600.0,523.0
1790194032429,24.31,600.0,523.0
1790194032561,24.17,600.0,523.0
1790194032637,24.17,600.0,523.0
1790194032716,24.25,600.0,523.0
1790194032795,24.25,600.0,523.0
1790194032923,24.24,600.0,523.0
1790194033003,24.24,600.0,523.0
1790194033081,24.24,600.0,523.0
1790194033161,24.25,600.0,523.0
1790194033286,24.25,600.0,523.0
1790194033365,24.28,600.0,523.0
1790194033445,24.28,600.0,523.0
1790194033517,24.28,600.0,523.0
1790194033640,24.29,600.0,523.0
1790194033720,24.29,600.0,523.0
1790194033799,24.29,600.0,523.0
1790194033878,24.25,600.0,523.0
1790194034011,24.25,600.0,523.0
1790194034082,24.21,600.0,523.0
1790194034162,24.21,600.0,523.0
1790194034241,24.21,600.0,523.0
1790194034375,24.21,600.0,523.0
1790194034444,24.21,600.0,523.0
1790194034524,24.25,600.0,523.0
1790194034604,24.25,600.0,523.0
1790194034737,24.21,600.0,523.0
1790194034806,24.21,600.0,523.0
1790194034886,24.21,600.0,523.0
1790194034966,24.25,600.0,523.0
1790194035097,24.25,600.0,523.0
1790194035177,24.21,600.0,523.0
1790194035247,24.21,600.0,523.0
1790194035327,24.21,600.0,523.0
1790194035459,24.25,600.0,523.0
1790194035540,24.25,600.0,523.0
1790194035619,24.21,600.0,523.0
1790194035698,24.21,600.0,523.0
1790194035836,24.21,600.0,523.0
1790194035906,24.15,600.0,523.0
1790194035985,24.15,600.0,523.0
1790194036065,24.25,600.0,523.0
1790194036200,24.25,600.0,523.0
1790194036280,24.37,600.0,523.0
1790194036351,24.37,600.0,523.0
1790194036430,24.37,600.0,523.0
1790194036552,24.21,600.0,523.0
1790194036624,24.21,600.0,523.0
1790194036704,24.21,600.0,523.0
1790194036783,24.21,600.0,523.0
1790194036924,24.21,600.0,523.0
1790194037004,24.28,600.0,523.0
1790194037069,24.28,600.0,523.0
1790194037133,24.28,600.0,523.0
1790194037229,26.8,600.0,523.0
1790194037294,26.8,600.0,523.0
1790194037358,26.8,600.0,523.0
1790194037423,26.89,600.0,522.0
1790194037518,26.89,600.0,522.0
1790194037583,26.89,600.0,522.0
1790194037648,26.85,600.0,522.0
1790194037713,26.85,600.0,522.0
1790194037809,26.85,600.0,522.0
1790194037874,26.83,600.0,522.0
1790194037939,26.83,600.0,522.0
1790194038004,26.83,600.0,522.0
1790194038100,26.82,600.0,522.0
1790194038165,26.82,600.0,522.0
1790194038229,26.82,600.0,522.0
1790194038293,26.82,600.0,522.0
1790194038389,26.86,600.0,522.0
1790194038453,26.86,600.0,522.0
1790194038518,26.86,600.0,522.0
1790194038582,26.86,600.0,522.0
1790194038678,26.86,600.0,522.0
1790194038742,26.86,600.0,522.0
1790194038807,26.86,600.0,522.0
1790194038871,26.86,600.0,522.0
1790194038968,26.76,600.0,522.0
1790194039032,26.76,600.0,522.0
