epoch_ms,watts,minion_mhz,minion_mv
1790195387343,29.46,600.0,518.0
1790195387487,29.43,600.0,518.0
1790195387619,29.47,600.0,518.0
1790195387760,29.28,600.0,518.0
1790195387858,29.28,600.0,518.0
1790195387955,35.88,600.0,518.0
1790195388053,36.1,600.0,518.0
1790195388150,35.97,600.0,518.0
1790195388247,35.97,600.0,518.0
1790195388343,36.08,600.0,518.0
1790195388440,36.09,600.0,518.0
1790195388537,36.09,600.0,518.0
1790195388634,36.1,600.0,518.0
1790195388732,36.27,600.0,518.0
1790195388829,36.27,600.0,518.0
1790195388926,36.16,600.0,518.0
1790195389021,36.13,600.0,518.0
1790195389117,36.24,600.0,518.0
1790195389214,36.24,600.0,518.0
1790195389311,36.31,600.0,518.0
1790195389408,36.23,600.0,518.0
1790195389505,36.23,600.0,518.0
1790195389601,36.33,600.0,518.0
1790195389698,36.36,600.0,518.0
1790195389795,36.36,600.0,518.0
1790195389892,33.33,600.0,518.0
1790195389989,36.35,600.0,518.0
1790195390085,36.45,600.0,518.0
1790195390181,36.45,600.0,518.0
1790195390278,36.36,600.0,518.0
1790195390375,36.27,600.0,518.0
1790195390470,36.27,600.0,518.0
1790195390564,36.34,600.0,518.0
1790195390662,36.31,600.0,518.0
1790195390759,36.31,600.0,518.0
1790195390856,31.99,600.0,518.0
1790195390953,36.34,600.0,518.0
1790195391051,36.27,600.0,518.0
1790195391148,36.27,600.0,518.0
1790195391244,36.47,600.0,518.0
1790195391342,36.41,600.0,518.0
1790195391438,36.41,600.0,518.0
1790195391533,36.4,600.0,518.0
1790195391631,36.37,600.0,518.0
1790195391726,36.42,600.0,518.0
1790195391823,36.42,600.0,518.0
1790195391920,36.43,600.0,518.0
1790195392018,36.42,600.0,518.0
1790195392113,36.42,600.0,518.0
1790195392210,36.41,600.0,518.0
1790195392307,29.82,600.0,518.0
1790195392433,29.74,600.0,518.0
1790195392565,29.79,600.0,518.0
1790195392696,29.7,600.0,518.0
1790195392830,29.7,600.0,518.0
1790195392970,29.66,600.0,518.0
1790195393078,29.66,600.0,518.0
1790195393213,29.56,600.0,518.0
1790195393353,29.64,600.0,518.0
1790195393487,29.69,600.0,518.0
1790195393619,29.68,600.0,518.0
1790195393751,29.64,600.0,518.0
1790195393874,29.66,600.0,518.0
1790195394003,29.68,600.0,518.0
1790195394145,29.5,600.0,518.0
1790195394278,29.53,600.0,518.0
1790195394420,29.68,600.0,518.0
1790195394553,29.61,600.0,518.0
1790195394687,29.56,600.0,518.0
1790195394827,29.56,600.0,518.0
1790195394961,29.66,600.0,518.0
1790195395091,29.59,600.0,518.0
1790195395232,29.47,600.0,518.0
1790195395367,29.5,600.0,518.0
1790195395506,29.55,600.0,518.0
1790195395640,29.56,600.0,518.0
1790195395780,29.5,600.0,518.0
1790195395914,29.51,600.0,518.0
1790195396047,29.5,600.0,518.0
1790195396173,29.53,600.0,518.0
1790195396306,29.47,600.0,518.0
1790195396403,29.54,600.0,518.0
1790195396501,29.54,600.0,518.0
1790195396597,41.66,600.0,518.0
1790195396694,41.74,600.0,518.0
1790195396791,41.41,600.0,518.0
1790195396888,41.41,600.0,518.0
1790195396986,31.53,600.0,518.0
1790195397082,41.97,600.0,518.0
1790195397179,41.97,600.0,518.0
1790195397274,41.89,600.0,518.0
1790195397370,41.23,600.0,518.0
1790195397465,41.23,600.0,518.0
1790195397561,41.97,600.0,518.0
1790195397657,42.09,600.0,518.0
1790195397754,42.09,600.0,518.0
1790195397851,42.08,600.0,518.0
1790195397949,40.46,600.0,518.0
1790195398045,42.11,600.0,518.0
1790195398142,42.11,600.0,518.0
1790195398238,42.12,600.0,518.0
1790195398335,42.18,600.0,518.0
1790195398432,42.18,600.0,518.0
1790195398527,40.84,600.0,518.0
1790195398625,42.28,600.0,518.0
1790195398722,42.07,600.0,518.0
1790195398819,42.07,600.0,518.0
1790195398917,41.96,600.0,518.0
1790195399014,33.71,600.0,518.0
1790195399111,33.71,600.0,518.0
1790195399207,42.35,600.0,518.0
1790195399304,42.21,600.0,518.0
1790195399401,42.21,600.0,518.0
1790195399498,41.59,600.0,518.0
1790195399596,31.46,600.0,518.0
1790195399692,42.22,600.0,518.0
1790195399789,42.22,600.0,518.0
1790195399885,42.24,600.0,518.0
1790195399981,41.87,600.0,518.0
1790195400077,41.87,600.0,518.0
1790195400173,42.35,600.0,518.0
1790195400271,42.46,600.0,518.0
1790195400367,42.46,600.0,518.0
1790195400464,42.24,600.0,518.0
1790195400561,40.45,600.0,518.0
1790195400657,30.15,600.0,518.0
1790195400759,30.15,600.0,518.0
1790195400889,30.09,600.0,518.0
1790195401021,30.03,600.0,519.0
1790195401160,29.92,600.0,518.0
1790195401294,29.93,600.0,518.0
1790195401426,29.96,600.0,518.0
1790195401555,29.87,600.0,518.0
1790195401688,29.83,600.0,518.0
1790195401825,29.86,600.0,518.0
1790195401956,29.8,600.0,518.0
1790195402087,29.83,600.0,518.0
1790195402228,29.83,600.0,518.0
1790195402370,29.68,600.0,518.0
1790195402508,29.73,600.0,518.0
1790195402639,29.63,600.0,518.0
1790195402768,29.68,600.0,518.0
1790195402901,29.78,600.0,518.0
1790195403041,29.74,600.0,518.0
1790195403167,29.68,600.0,518.0
1790195403302,29.69,600.0,518.0
1790195403435,29.65,600.0,518.0
1790195403568,29.69,600.0,518.0
1790195403703,29.69,600.0,518.0
1790195403843,29.63,600.0,518.0
1790195403975,29.73,600.0,518.0
1790195404110,29.64,600.0,518.0
1790195404242,29.63,600.0,518.0
1790195404386,29.5,600.0,518.0
1790195404519,29.64,600.0,518.0
1790195404651,29.64,600.0,518.0
1790195404761,29.66,600.0,518.0
1790195404859,29.66,600.0,519.0
1790195404956,39.31,600.0,518.0
1790195405053,39.31,600.0,518.0
1790195405150,39.21,600.0,518.0
1790195405360,39.29,600.0,518.0
1790195405454,39.45,600.0,518.0
1790195405551,39.45,600.0,518.0
1790195405648,39.47,600.0,518.0
1790195405745,39.39,600.0,518.0
1790195405840,39.39,600.0,518.0
1790195405937,39.39,600.0,518.0
1790195406034,38.65,600.0,518.0
1790195406132,39.51,600.0,518.0
1790195406229,39.51,600.0,518.0
1790195406325,39.53,600.0,518.0
1790195406423,39.59,600.0,518.0
1790195406520,39.59,600.0,518.0
1790195406617,39.32,600.0,518.0
1790195407079,39.42,600.0,518.0
1790195407177,39.46,600.0,518.0
1790195407274,39.46,600.0,518.0
1790195407368,39.51,600.0,518.0
1790195407632,39.51,600.0,518.0
1790195407730,39.51,600.0,518.0
1790195407826,39.5,600.0,518.0
1790195407923,39.52,600.0,518.0
1790195408232,39.52,600.0,518.0
1790195408329,39.11,600.0,518.0
1790195408426,39.54,600.0,518.0
1790195408523,39.54,600.0,518.0
1790195408619,39.49,600.0,518.0
1790195408716,39.58,600.0,518.0
1790195408828,39.58,600.0,518.0
1790195408925,39.4,600.0,518.0
1790195409023,29.91,600.0,518.0
